imdb_id,title,year,director,region_code,budget_usd,us_gross,genres,date,runtime_minutes,averagerating
tt0081071,The Long Riders,1980,Walter Hill,US,10000000.0,16000000.0,"Biography, Crime, Western",1980-05-12,,
tt0081112,Eaten Alive!,1980,Umberto Lenzi,IT,-1.0,-1.0,"Adventure, Horror",,,
tt0081114,Maniac,1980,William Lustig,US,350000.0,-1.0,"Drama, Horror, Thriller",,,
tt0081150,Melvin and Howard,1980,Jonathan Demme,US,7000000.0,4300000.0,"Comedy, Drama",1980-09-19,,
tt0081159,Midnight Madness,1980,Michael Nankin,US,-1.0,2900000.0,Comedy,,,
tt0081163,The Mirror Crack'd,1980,Guy Hamilton,unknown,-1.0,11000000.0,"Crime, Mystery, Thriller",,,
tt0081184,Motel Hell,1980,Kevin Connor,unknown,3000000.0,6300000.0,"Comedy, Horror, Thriller",1980-08-14,,
tt0081207,My Bodyguard,1980,Tony Bill,US,-1.0,22000000.0,"Comedy, Drama, Family",1980-07-11,,
tt0081237,The Ninth Configuration,1980,William Peter Blatty,unknown,-1.0,-1.0,"Comedy, Drama, Horror",,,
tt0081283,Ordinary People,1980,Robert Redford,US,6000000.0,55000000.0,Drama,1980-09-19,,
tt0081318,City of the Living Dead,1980,Lucio Fulci,IT,-1.0,-1.0,Horror,,,
tt0081353,Popeye,1980,Robert Altman,US,20000000.0,50000000.0,"Adventure, Comedy, Family",1980-12-12,,
tt0081375,Private Benjamin,1980,Howard Zieff,US,10000000.0,70000000.0,"Comedy, War",1980-10-06,,
tt0081383,Prom Night,1980,Paul Lynch,CA,1045296.1672473869,15000000.0,"Horror, Thriller",1980-07-18,,
tt0081398,Raging Bull,1980,Martin Scorsese,US,18000000.0,23000000.0,"Biography, Drama, Sport",1980-11-14,,
tt0081455,Scanners,1981,David Cronenberg,CA,2857142.857142857,14000000.0,"Horror, Sci-Fi, Thriller",1981-01-14,,
tt0081505,The Shining,1980,Stanley Kubrick,US,19000000.0,45000000.0,"Drama, Horror",1980-05-23,,
tt0081506,Shogun Assassin,1980,Robert Houston,unknown,-1.0,-1.0,"Action, Adventure",,,
tt0081529,Smokey and the Bandit II,1980,Hal Needham,US,-1.0,66000000.0,"Action, Comedy",1980-08-15,,
tt0081534,Somewhere in Time,1980,Jeannot Szwarc,unknown,5100000.0,9700000.0,"Drama, Fantasy, Romance",1980-10-02,,
tt0081554,Stardust Memories,1980,Woody Allen,US,10000000.0,10000000.0,"Comedy, Drama",1980-09-26,,
tt0081562,Stir Crazy,1980,Sidney Poitier,US,-1.0,101000000.0,"Comedy, Crime",1980-12-12,,
tt0081568,The Stunt Man,1980,Richard Rush,US,3500000.0,7100000.0,"Action, Comedy, Drama",1980-06-27,,
tt0081573,Superman II,1980,Richard Lester,GB,54000000.0,108000000.0,"Action, Adventure, Sci-Fi",1980-12-04,,
tt0081617,Terror Train,1980,Roger Spottiswoode,CA,3500000.0,-1.0,"Horror, Thriller",,,
tt0081633,Time Bandits,1981,Terry Gilliam,GB,5000000.0,42000000.0,"Adventure, Comedy, Fantasy",1981-07-13,,
tt0081696,Urban Cowboy,1980,James Bridges,US,-1.0,47000000.0,"Drama, Romance, Western",1980-06-06,,
tt0081698,Used Cars,1980,Robert Zemeckis,US,8000000.0,12000000.0,Comedy,,,
tt0081738,The Watcher in the Woods,1980,John Hough,US,-1.0,5000000.0,"Family, Horror, Mystery",1980-04-17,,
tt0081777,Xanadu,1980,Robert Greenwald,US,20000000.0,23000000.0,"Fantasy, Musical, Romance",1980-08-08,,
tt0081809,ffolkes,1980,Andrew V. McLaglen,GB,-1.0,3000000.0,"Action, Adventure, Thriller",,,
tt0081974,Absence of Malice,1981,Sydney Pollack,US,12000000.0,41000000.0,"Drama, Romance, Thriller",1981-11-19,,
tt0082010,An American Werewolf in London,1981,John Landis,GB,10000000.0,31000000.0,"Comedy, Horror",1981-08-21,,
tt0082031,Arthur,1981,Steve Gordon,US,7000000.0,95000000.0,"Comedy, Romance",1981-07-17,,
tt0082085,Blow Out,1981,Brian De Palma,US,18000000.0,12000000.0,"Mystery, Thriller",1981-07-24,,
tt0082089,Body Heat,1981,Lawrence Kasdan,US,-1.0,24000000.0,"Crime, Drama, Romance",1981-08-28,,
tt0082096,Das Boot,1981,Wolfgang Petersen,DE,32000000.0,11000000.0,"Adventure, Drama, Thriller",1981-09-16,,
tt0082118,The Burning,1981,Harvey Weinstein,US,1500000.0,-1.0,Horror,,,
tt0082122,Butterfly,1982,Matt Cimber,US,-1.0,-1.0,"Crime, Drama",,,
tt0082136,The Cannonball Run,1981,Hal Needham,HK,18000000.0,72000000.0,"Action, Comedy, Sport",1981-06-19,,
tt0082146,Caveman,1981,Carl Gottlieb,MX,-1.0,16000000.0,"Comedy, Romance",1981-04-17,,
tt0082158,Chariots of Fire,1981,Hugh Hudson,US,5500000.0,59000000.0,"Biography, Drama, Sport",1981-05-15,,
tt0082163,Nice Dreams,1981,Tommy Chong,US,-1.0,-1.0,"Comedy, Crime",,,
tt0082176,Christiane F.,1981,Uli Edel,DE,4000000.0,-1.0,"Biography, Drama",,,
tt0082186,Clash of the Titans,1981,Desmond Davis,US,15000000.0,41000000.0,"Action, Adventure, Family",1981-03-15,,
tt0082198,Conan the Barbarian,1982,John Milius,US,20000000.0,40000000.0,"Action, Adventure, Fantasy",1982-04-02,,
tt0082242,Dead & Buried,1981,Gary Sherman,US,3000000.0,-1.0,"Horror, Mystery",,,
tt0082245,Deadly Blessing,1981,Wes Craven,GB,2500000.0,8300000.000000001,Horror,1981-08-14,,
tt0082250,Death Wish II,1982,Michael Winner,US,2000000.0,16000000.0,"Action, Crime, Drama",1982-02-20,,
tt0082288,Dragonslayer,1981,Matthew Robbins,US,18000000.0,14000000.0,"Action, Adventure, Fantasy",1981-06-26,,
tt0082307,The Beyond,1981,Lucio Fulci,IT,400000.0,124000.0,Horror,1981-04-22,,
tt0082329,Endless Love,1981,Franco Zeffirelli,GB,-1.0,31000000.0,"Drama, Romance",1981-07-17,,
tt0082334,The Entity,1982,Sidney J. Furie,US,9000000.0,13000000.0,"Drama, Horror",1982-09-30,,
tt0082338,Turkey Shoot,1982,Brian Trenchard-Smith,GB,1451041.8480468974,1400000.0,"Drama, Horror, Sci-Fi",,,
tt0082340,Escape from New York,1981,John Carpenter,US,6000000.0,25000000.0,"Action, Adventure, Sci-Fi",1981-05-22,,
tt0082348,Excalibur,1981,John Boorman,US,11000000.0,35000000.0,"Adventure, Drama, Fantasy",1981-04-10,,
tt0082350,An Eye for an Eye,1981,Steve Carver,unknown,3800000.0,-1.0,"Action, Adventure, Crime",,,
tt0082351,Eye of the Needle,1981,Richard Marquand,US,-1.0,18000000.0,"Romance, Thriller, War",1981-07-24,,
tt0082377,The Final Conflict,1981,Graham Baker,US,5000000.0,20000000.0,Horror,1981-03-20,,
tt0082379,The Final Terror,1983,Andrew Davis,US,-1.0,-1.0,Horror,,,
tt0082398,For Your Eyes Only,1981,John Glen,GB,28000000.0,55000000.0,"Action, Adventure, Thriller",1981-06-23,,
tt0082406,The Fox and the Hound,1981,Ted Berman,US,12000000.0,63000000.0,"Animation, Adventure, Drama",1981-07-10,,
tt0082416,The French Lieutenant's Woman,1981,Karel Reisz,GB,-1.0,27000000.0,"Drama, Romance",1981-08-28,,
tt0082418,Friday the 13th Part 2,1981,Steve Miner,unknown,1200000.0,22000000.0,"Horror, Mystery, Thriller",1981-05-01,,
tt0082427,The Funhouse,1981,Tobe Hooper,US,-1.0,7900000.0,Horror,1981-03-13,,
tt0082431,Galaxy of Terror,1981,Bruce D. Clark,US,700000.0,-1.0,"Action, Adventure, Horror",,,
tt0082432,Gallipoli,1981,Peter Weir,AU,1509083.5219687738,5700000.0,"Adventure, Drama, History",1981-08-13,,
tt0082449,Ghost Story,1981,John Irvin,US,-1.0,23000000.0,"Drama, Horror, Thriller",1981-12-18,,
tt0082474,The Great Muppet Caper,1981,Jim Henson,US,-1.0,31000000.0,"Adventure, Comedy, Crime",1981-06-26,,
tt0082484,Quest for Fire,1981,Jean-Jacques Annaud,CA,12000000.0,21000000.0,"Adventure, Drama, History",1981-12-15,,
tt0082495,Halloween II,1981,Rick Rosenthal,US,2500000.0,26000000.0,Horror,1981-10-30,,
tt0082498,Happy Birthday to Me,1981,J. Lee Thompson,CA,2439024.3902439023,-1.0,"Horror, Mystery, Thriller",,,
tt0082509,Heavy Metal,1981,Gerald Potterton,US,9300000.0,547000.0,"Animation, Adventure, Fantasy",,,
tt0082517,History of the World: Part I,1981,Mel Brooks,US,11000000.0,32000000.0,"Comedy, History",1981-06-12,,
tt0082527,X-Ray,1981,Boaz Davidson,US,-1.0,-1.0,"Horror, Thriller",,,
tt0082533,The Howling,1981,Joe Dante,US,1000000.0,18000000.0,Horror,1981-03-13,,
tt0082559,Hell of the Living Dead,1980,Bruno Mattei,IT,-1.0,-1.0,"Horror, Sci-Fi, Thriller",,,
tt0082622,Knightriders,1981,George A. Romero,US,3000000.0,-1.0,"Action, Drama",,,
tt0082640,Lady Chatterley's Lover,1981,Just Jaeckin,DE,-1.0,-1.0,"Drama, Romance",,,
tt0082648,The Legend of the Lone Ranger,1981,William A. Fraker,US,18000000.0,13000000.0,"Action, Adventure, Western",1981-08-20,,
tt0082694,Mad Max 2: The Road Warrior,1981,George Miller,AU,2000000.0,24000000.0,"Action, Adventure, Sci-Fi",1981-12-24,,
tt0082700,Cannibal Ferox,1981,Umberto Lenzi,IT,-1.0,-1.0,"Adventure, Horror",,,
tt0082748,Pieces,1982,Juan Piquer Simón,ES,300000.0,2000000.0,"Horror, Mystery, Thriller",1982-08-23,,
tt0082766,Mommie Dearest,1981,Frank Perry,US,5000000.0,19000000.0,"Biography, Drama",1981-09-18,,
tt0082776,Ms .45,1981,Abel Ferrara,unknown,62000.0,-1.0,"Crime, Drama, Thriller",,,
tt0082782,My Bloody Valentine,1981,George Mihalka,CA,1602787.4564459932,5700000.0,"Horror, Mystery, Thriller",1981-02-11,,
tt0082783,My Dinner with Andre,1981,Louis Malle,US,-1.0,5000.0,"Biography, Comedy, Drama",,,
tt0082801,Neighbors,1981,John G. Avildsen,US,8500000.0,30000000.0,Comedy,1981-12-18,,
tt0082817,Nighthawks,1981,Bruce Malmuth,US,5000000.0,15000000.0,"Action, Crime, Thriller",1981-03-17,,
tt0082846,On Golden Pond,1981,Mark Rydell,unknown,-1.0,119000000.0,Drama,1981-12-01,,
tt0082869,Outland,1981,Peter Hyams,US,16000000.0,17000000.0,"Action, Crime, Sci-Fi",1981-05-22,,
tt0082910,Piranha II: The Spawning,1981,James Cameron,NL,146000.0,-1.0,"Drama, Horror, Romance",,,
tt0082933,Possession,1981,Andrzej Zulawski,FR,-1.0,1100000.0,"Drama, Horror",1981-05-27,,
tt0082934,The Postman Always Rings Twice,1981,Bob Rafelson,DE,12000000.0,12000000.0,"Crime, Drama, Romance",1981-03-20,,
tt0082948,Private Lessons,1981,Alan Myerson,US,2800000.0,26000000.0,Comedy,1981-08-21,,
tt0082966,The House by the Cemetery,1981,Lucio Fulci,IT,-1.0,-1.0,Horror,,,
tt0082970,Ragtime,1981,Milos Forman,US,-1.0,15000000.0,Drama,1981-11-20,,
tt0082971,Raiders of the Lost Ark,1981,Steven Spielberg,US,18000000.0,248000000.0,"Action, Adventure",1981-06-12,,
tt0082979,Reds,1981,Warren Beatty,unknown,32000000.0,40000000.0,"Biography, Drama, History",1981-12-25,,
tt0083001,Roar,1981,Noel Marshall,unknown,17000000.0,110000.0,"Adventure, Comedy, Thriller",,,
tt0083015,S.O.B.,1981,Blake Edwards,unknown,-1.0,15000000.0,"Comedy, Drama",1981-07-01,,
tt0083033,Saturday the 14th,1981,Howard R. Cohen,US,-1.0,-1.0,"Comedy, Fantasy, Horror",,,
tt0083064,Sharky's Machine,1981,Burt Reynolds,unknown,-1.0,36000000.0,"Action, Crime, Drama",1981-12-18,,
tt0083067,Shock Treatment,1981,Jim Sharman,US,3500000.0,-1.0,"Comedy, Musical",,,
tt0083111,Southern Comfort,1981,Walter Hill,US,-1.0,-1.0,"Action, Thriller",,,
tt0083131,Stripes,1981,Ivan Reitman,US,10000000.0,85000000.0,"Comedy, War",1981-06-25,,
tt0083169,Taps,1981,Harold Becker,US,14000000.0,36000000.0,Drama,1981-12-20,,
tt0083170,Tarzan the Ape Man,1981,John Derek,US,6500000.0,37000000.0,"Adventure, Drama",1981-08-07,,
tt0083190,Thief,1981,Michael Mann,unknown,5500000.0,11000000.0,"Action, Crime, Drama",1981-03-27,,
tt0083275,Variola vera,1982,Goran Markovic,XYU,-1.0,-1.0,"Drama, History, Horror",,,
tt0083284,Victory,1981,John Huston,US,10000000.0,11000000.0,"Drama, Sport, War",1981-06-17,,
tt0083336,Wolfen,1981,Michael Wadleigh,US,17000000.0,11000000.0,"Horror, Thriller",1981-07-24,,
tt0083366,Zorro: The Gay Blade,1981,Peter Medak,US,-1.0,-1.0,"Action, Adventure, Comedy",,,
tt0083511,48 Hrs.,1982,Walter Hill,US,12000000.0,79000000.0,"Action, Comedy, Crime",1982-12-07,,
tt0083530,Airplane II: The Sequel,1982,Ken Finkleman,US,15000000.0,27000000.0,"Comedy, Sci-Fi",1982-12-10,,
tt0083550,Amityville II: The Possession,1982,Damiano Damiani,US,5000000.0,13000000.0,Horror,1982-09-24,,
tt0083564,Annie,1982,John Huston,US,50000000.0,57000000.0,"Comedy, Drama, Family",1982-06-18,,
tt0083624,Basket Case,1982,Frank Henenlotter,unknown,35000.0,-1.0,"Comedy, Horror",,,
tt0083630,The Beastmaster,1982,Don Coscarelli,US,8000000.0,14000000.0,"Action, Adventure, Fantasy",1982-08-20,,
tt0083642,The Best Little Whorehouse in Texas,1982,Colin Higgins,US,35000000.0,70000000.0,"Comedy, Musical",1982-07-23,,
tt0083658,Blade Runner,1982,Ridley Scott,US,28000000.0,33000000.0,"Action, Sci-Fi, Thriller",1982-06-25,,
tt0083722,Cat People,1982,Paul Schrader,US,18000000.0,7000000.0,"Fantasy, Horror, Thriller",1982-04-02,,
tt0083739,Class of 1984,1982,Mark L. Lester,CA,4300000.0,-1.0,"Action, Crime, Drama",,,
tt0083767,Creepshow,1982,George A. Romero,US,8000000.0,21000000.0,"Comedy, Fantasy, Horror",1982-11-12,,
tt0083791,The Dark Crystal,1982,Jim Henson,GB,15000000.0,41000000.0,"Adventure, Family, Fantasy",1982-12-17,,
tt0083798,Dead Men Don't Wear Plaid,1982,Carl Reiner,unknown,9000000.0,18000000.0,"Comedy, Crime, Mystery",1982-05-21,,
tt0083806,Deathtrap,1982,Sidney Lumet,US,-1.0,19000000.0,"Comedy, Crime, Mystery",1982-03-19,,
tt0083833,Diner,1982,Barry Levinson,US,5000000.0,14000000.0,"Comedy, Drama",1982-04-02,,
tt0083866,E.T. the Extra-Terrestrial,1982,Steven Spielberg,US,10000000.0,435000000.0,"Family, Sci-Fi",1982-06-11,,
tt0083907,The Evil Dead,1981,Sam Raimi,US,350000.0,2400000.0,Horror,1981-09-10,,
tt0083908,Evil Under the Sun,1982,Guy Hamilton,GB,10000000.0,6100000.0,"Crime, Drama, Mystery",1982-03-05,,
tt0083922,Fanny and Alexander,1982,Ingmar Bergman,SE,6000000.0,6800000.0,Drama,1982-12-17,,
tt0083929,Fast Times at Ridgemont High,1982,Amy Heckerling,US,4500000.0,27000000.0,"Comedy, Drama",1982-08-13,,
tt0083943,Firefox,1982,Clint Eastwood,US,18000000.0,47000000.0,"Action, Adventure, Thriller",1982-06-13,,
tt0083944,First Blood,1982,Ted Kotcheff,unknown,15000000.0,47000000.0,"Action, Adventure",1982-10-22,,
tt0083946,Fitzcarraldo,1982,Werner Herzog,DE,-1.0,-1.0,"Adventure, Drama",,,
tt0083959,Forbidden World,1982,Allan Holzman,GB,1000000.0,-1.0,"Horror, Sci-Fi",,,
tt0083972,Friday the 13th Part III,1982,Steve Miner,US,2300000.0,37000000.0,"Horror, Thriller",1982-08-13,,
tt0083987,Gandhi,1982,Richard Attenborough,unknown,22000000.0,53000000.0,"Biography, Drama, History",1982-11-30,,
tt0084021,Grease 2,1982,Patricia Birch,US,13000000.0,15000000.0,"Comedy, Drama, Musical",1982-06-11,,
tt0084090,Inseminoid,1981,Norman J. Warren,GB,2000000.0,-1.0,"Horror, Sci-Fi",,,
tt0084234,The Last American Virgin,1982,Boaz Davidson,US,-1.0,5800000.0,"Comedy, Drama, Romance",1982-06-26,,
tt0084237,The Last Unicorn,1982,Jules Bass,US,-1.0,6500000.0,"Animation, Adventure, Drama",1982-11-19,,
tt0084296,The Man from Snowy River,1982,George Miller,US,3500000.0,21000000.0,"Adventure, Drama, Romance",1982-03-02,,
tt0084335,Missing,1982,Costa-Gavras,GB,9500000.0,14000000.0,"Biography, Drama, History",1982-02-12,,
tt0084412,Night Shift,1982,Ron Howard,US,-1.0,21000000.0,Comedy,1982-07-30,,
tt0084434,An Officer and a Gentleman,1982,Taylor Hackford,US,7500000.0,130000000.0,"Drama, Romance",1982-07-28,,
tt0084445,One from the Heart,1981,Francis Ford Coppola,US,26000000.0,637000.0,"Drama, Musical, Romance",1981-08-17,,
tt0084469,Paradise,1982,Stuart Gillard,US,2439024.3902439023,5600000.0,"Adventure, Romance",1982-03-12,,
tt0084472,Parasite,1982,Charles Band,US,800000.0,-1.0,"Horror, Sci-Fi",,,
tt0084503,Pink Floyd: The Wall,1982,Alan Parker,GB,12000000.0,22000000.0,"Animation, Drama, Fantasy",1982-07-14,,
tt0084504,The Pirate Movie,1982,Ken Annakin,unknown,-1.0,8000000.0,"Adventure, Comedy, Musical",,,
tt0084516,Poltergeist,1982,Tobe Hooper,US,20.0,77000000.0,"Horror, Thriller",1982-06-04,,
tt0084522,Porky's,1981,Bob Clark,CA,2500000.0,111000000.0,Comedy,1981-11-13,,
tt0084556,Q,1982,Larry Cohen,US,1200000.0,-1.0,"Crime, Horror, Mystery",,,
tt0084565,Querelle,1982,Rainer Werner Fassbinder,DE,4400000.0,-1.0,Drama,,,
tt0084602,Rocky III,1982,Sylvester Stallone,US,17000000.0,125000000.0,"Drama, Sport",1982-05-28,,
tt0084649,The Secret of NIMH,1982,Don Bluth,unknown,7000000.0,15000000.0,"Animation, Adventure, Drama",1982-06-17,,
tt0084684,Silent Rage,1982,Michael Miller,US,4500000.0,10000000.0,"Action, Crime, Horror",1982-04-02,,
tt0084690,Six Pack,1982,Daniel Petrie,US,-1.0,20000000.0,"Comedy, Drama, Sport",1982-07-16,,
tt0084695,The Slumber Party Massacre,1982,Amy Holden Jones,US,250000.0,-1.0,Horror,,,
tt0084707,Sophie's Choice,1982,Alan J. Pakula,GB,12000000.0,30000000.0,"Drama, Romance",1982-12-08,,
tt0084726,Star Trek II: The Wrath of Khan,1982,Nicholas Meyer,US,11000000.0,79000000.0,"Action, Adventure, Sci-Fi",1982-06-04,,
tt0084737,Summer Lovers,1982,Randal Kleiser,US,-1.0,5000000.0,"Comedy, Drama, Romance",1982-07-16,,
tt0084745,Swamp Thing,1982,Wes Craven,unknown,3000000.0,-1.0,"Horror, Sci-Fi",,,
tt0084749,The Sword and the Sorcerer,1982,Albert Pyun,unknown,-1.0,39000000.0,"Action, Adventure, Fantasy",1982-04-01,,
tt0084777,Tenebrae,1982,Dario Argento,unknown,-1.0,-1.0,"Horror, Mystery, Thriller",,,
tt0084787,The Thing,1982,John Carpenter,US,15000000.0,20000000.0,"Horror, Mystery, Sci-Fi",1982-06-25,,
tt0084805,Tootsie,1982,Sydney Pollack,US,21000000.0,177000000.0,"Comedy, Drama, Romance",1982-12-16,,
tt0084809,The Toy,1982,Richard Donner,US,17000000.0,47000000.0,Comedy,1982-12-10,,
tt0084827,TRON,1982,Steven Lisberger,US,17000000.0,33000000.0,"Action, Adventure, Sci-Fi",1982-07-09,,
tt0084855,The Verdict,1982,Sidney Lumet,US,16000000.0,54000000.0,Drama,1982-12-08,,
tt0084865,Victor Victoria,1982,Blake Edwards,US,-1.0,28000000.0,"Comedy, Music, Musical",1982-04-25,,
tt0084917,The World According to Garp,1982,George Roy Hill,US,17000000.0,30000000.0,"Comedy, Drama",1982-08-13,,
tt0084945,Zapped!,1982,Robert J. Rosenthal,US,-1.0,17000000.0,"Comedy, Fantasy, Sci-Fi",1982-07-23,,
tt0085121,10 to Midnight,1983,J. Lee Thompson,US,4500000.0,7200000.0,"Crime, Drama, Thriller",1983-03-11,,
tt0085154,All the Right Moves,1983,Michael Chapman,unknown,5600000.0,17000000.0,"Drama, Romance, Sport",1983-10-21,,
tt0085204,BMX Bandits,1983,Brian Trenchard-Smith,unknown,580416.739218759,-1.0,"Adventure, Crime, Drama",,,
tt0085210,Bad Boys,1983,Rick Rosenthal,GB,-1.0,9200000.0,"Crime, Drama, Thriller",1983-03-25,,
tt0085244,The Big Chill,1983,Lawrence Kasdan,US,8000000.0,56000000.0,"Comedy, Drama",1983-09-09,,
tt0085255,Blue Thunder,1983,John Badham,US,22000000.0,42000000.0,"Action, Crime, Drama",1983-02-05,,
tt0085271,Brainstorm,1983,Douglas Trumbull,unknown,15000000.0,10000000.0,"Sci-Fi, Thriller",1983-09-30,,
tt0085276,Breathless,1983,Jim McBride,unknown,-1.0,20000000.0,"Action, Drama, Romance",1983-05-13,,
tt0085328,The Key,1983,Tinto Brass,IT,-1.0,-1.0,"Drama, History, Romance",,,
tt0085333,Christine,1983,John Carpenter,US,9700000.0,21000000.0,"Horror, Thriller",1983-12-08,,
tt0085334,A Christmas Story,1983,Bob Clark,US,3300000.0,21000000.0,"Comedy, Family",1983-11-18,,
tt0085346,Class,1983,Lewis John Carlino,US,-1.0,22000000.0,"Comedy, Drama, Romance",,,
tt0085382,Cujo,1983,Lewis Teague,US,5000000.0,21000000.0,"Horror, Thriller",1983-08-10,,
tt0085407,The Dead Zone,1983,David Cronenberg,US,10000000.0,21000000.0,"Drama, Horror, Sci-Fi",1983-10-21,,
tt0085470,Easy Money,1983,James Signorelli,US,-1.0,29000000.0,Comedy,1983-08-19,,
tt0085475,Eddie and the Cruisers,1983,Martin Davidson,unknown,-1.0,4800000.0,"Drama, Music, Mystery",1983-09-23,,
tt0085542,Fire and Ice,1983,Ralph Bakshi,unknown,1200000.0,761000.0,"Animation, Fantasy, Adventure",1983-03-25,,
tt0085549,Flashdance,1983,Adrian Lyne,US,4000000.0,93000000.0,"Drama, Music, Romance",1983-04-14,,
tt0085627,I guerrieri dell'anno 2072,1984,Lucio Fulci,unknown,-1.0,-1.0,"Action, Sci-Fi, Thriller",,,
tt0085636,Halloween III: Season of the Witch,1982,Tommy Lee Wallace,US,2500000.0,14000000.0,"Horror, Mystery, Sci-Fi",1982-10-22,,
tt0085672,Hercules,1983,Luigi Cozzi,unknown,2500000.0,11000000.0,"Adventure, Fantasy",1983-08-12,,
tt0085694,The House on Sorority Row,1982,Mark Rosman,US,425000.0,11000000.0,"Horror, Mystery, Thriller",1983-01-21,,
tt0085701,The Hunger,1983,Tony Scott,US,-1.0,6000000.0,"Drama, Horror",1983-04-29,,
tt0085750,Jaws 3-D,1983,Joe Alves,US,20000000.0,46000000.0,"Adventure, Horror, Thriller",1983-03-16,,
tt0085780,The Keep,1983,Michael Mann,US,11000000.0,4200000.0,"Drama, Fantasy, Horror",1983-12-16,,
tt0085794,The King of Comedy,1982,Martin Scorsese,US,20000000.0,2500000.0,"Comedy, Crime, Drama",1982-12-18,,
tt0085809,Koyaanisqatsi,1982,Godfrey Reggio,US,-1.0,1700000.0,"Documentary, Music",1982-04-28,,
tt0085811,Krull,1983,Peter Yates,US,47000000.0,17000000.0,"Action, Adventure, Fantasy",1983-07-29,,
tt0085852,Liquid Sky,1982,Slava Tsukerman,US,500000.0,-1.0,"Sci-Fi, Thriller",,,
tt0085859,Local Hero,1983,Bill Forsyth,GB,-1.0,5900000.0,"Comedy, Drama",1983-02-17,,
tt0085862,Lone Wolf McQuade,1983,Steve Carver,US,5000000.0,12000000.0,"Action, Crime, Drama",1983-04-15,,
tt0085868,Losin' It,1983,Curtis Hanson,CA,7000000.0,1200000.0,"Comedy, Drama",1983-04-08,,
tt0085894,The Man with Two Brains,1983,Carl Reiner,unknown,-1.0,10000000.0,"Comedy, Romance, Sci-Fi",1983-06-10,,
tt0085933,Merry Christmas Mr. Lawrence,1983,Nagisa Ôshima,GB,-1.0,2300000.0,"Drama, War",1983-05-28,,
tt0085959,The Meaning of Life,1983,Terry Jones,GB,9000000.0,15000000.0,"Comedy, Musical",1983-03-31,,
tt0085970,Mr. Mom,1983,Stan Dragoti,US,-1.0,65000000.0,"Comedy, Drama",1983-07-22,,
tt0085980,My Tutor,1983,George Bowers,US,-1.0,23000000.0,Comedy,1983-03-04,,
tt0085995,National Lampoon's Vacation,1983,Harold Ramis,US,15000000.0,61000000.0,"Adventure, Comedy",1983-07-28,,
tt0086006,Never Say Never Again,1983,Irvin Kershner,unknown,36000000.0,55000000.0,"Action, Adventure, Thriller",1983-10-07,,
tt0086022,Nostalgia,1983,Andrei Tarkovsky,IT,-1.0,41000.0,Drama,1983-05-01,,
tt0086034,Octopussy,1983,John Glen,US,28000000.0,68000000.0,"Action, Adventure, Thriller",1983-06-05,,
tt0086066,The Outsiders,1983,Francis Ford Coppola,US,10000000.0,26000000.0,"Crime, Drama",1983-03-25,,
tt0086087,Pauline at the Beach,1983,Éric Rohmer,FR,-1.0,-1.0,"Comedy, Drama, Romance",,,
tt0086129,Porky's II: The Next Day,1983,Bob Clark,CA,6500000.0,34000000.0,Comedy,1983-06-24,,
tt0086143,Private School,1983,Noel Black,US,3500000.0,14000000.0,"Comedy, Romance",1983-07-29,,
tt0086154,Psycho II,1983,Richard Franklin,US,5000000.0,35000000.0,"Crime, Horror, Mystery",1983-06-03,,
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,Richard Marquand,US,32000000.0,309000000.0,"Action, Adventure, Fantasy",1983-05-25,,
tt0086197,The Right Stuff,1983,Philip Kaufman,US,27000000.0,21000000.0,"Adventure, Biography, Drama",1983-10-20,,
tt0086200,Risky Business,1983,Paul Brickman,US,6200000.0,64000000.0,"Comedy, Crime, Drama",1983-08-05,,
tt0086216,Rumble Fish,1983,Francis Ford Coppola,US,10000000.0,2500000.0,"Crime, Drama, Romance",1983-10-20,,
tt0086250,Scarface,1983,Brian De Palma,US,25000000.0,45000000.0,"Crime, Drama",1983-12-08,,
tt0086264,Screwballs,1983,Rafal Zielinski,CA,800000.0,2100000.0,Comedy,1983-04-01,,
tt0086312,Silkwood,1983,Mike Nichols,unknown,10000000.0,36000000.0,"Biography, Drama, History",1983-12-14,,
tt0086320,Sleepaway Camp,1983,Robert Hiltzik,US,350000.0,-1.0,Horror,,,
tt0086325,Smokey and the Bandit Part 3,1983,Dick Lowry,US,-1.0,5700000.0,"Comedy, Crime",1983-08-12,,
tt0086336,Something Wicked This Way Comes,1983,Jack Clayton,US,19000000.0,8400000.0,"Fantasy, Mystery, Thriller",1983-04-29,,
tt0086340,Sorceress,1982,Jack Hill,MX,-1.0,-1.0,"Action, Adventure, Fantasy",,,
tt0086352,Spring Break,1983,Sean S. Cunningham,US,-1.0,24000000.0,"Comedy, Romance",1983-03-25,,
tt0086355,Star 80,1983,Bob Fosse,US,-1.0,6500000.0,"Biography, Drama",1983-11-11,,
tt0086361,Staying Alive,1983,Sylvester Stallone,US,22000000.0,65000000.0,"Drama, Music, Romance",1983-07-11,,
tt0086373,Strange Brew,1983,Rick Moranis,US,4000000.0,8600000.0,"Comedy, Crime, Sci-Fi",,,
tt0086379,Stroker Ace,1983,Hal Needham,US,-1.0,13000000.0,"Action, Comedy, Romance",1983-07-01,,
tt0086383,Sudden Impact,1983,Clint Eastwood,US,22000000.0,68000000.0,"Action, Crime, Thriller",1983-12-07,,
